,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Pipeline Signal ID,Source,Detection,PM RA err (mas/yr),PM Dec err (mas/yr),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err
5674,5,5,5,5,5,5,5,4.7,48.4,17.04,0,2,5,KP,True,11.8964,0.006,1,spoc-s01-s65-b0A-KP,SPOC,0.072,0.045,0.008464318,8.86528860869203,0.00018843426,3.29045177249489,0.56824654,1.847262,0.393842,1699.94422117774,362.6764,4.28539694162051,6.5190644,53.9860738232294,691.337612714714,7.7792764,203.896,1.727,5368.0,127.01,4.71954,0.0869785,0.697439014911652,0.0389547,,,0.93,0.120087
5679,5,5,5,5,5,5,5,10.4,69.0,5.21,0,2,4,KP,True,11.3328,0.006,1,spoc-s01-s65-b0A-KP,SPOC,0.091,0.083,0.0006375946,0.369305719843571,7.67609e-06,1.00277809611943,0.21695538,0.820751,0.068463,755.653593485102,63.054474,2.13418185649227,1.6865956,3842.33921376018,2008.02296489722,10.460236,152.509,1.071,5129.0,129.027,4.61786,0.0850693,0.755721986293793,0.0461005,,,0.864,0.105297
5680,5,5,5,5,5,5,5,10.2,29.9,84.39,0,0,2,KP,True,14.4087,0.006,1,spoc-s01-s46-b02,SPOC,2.146,2.146,0.0031878962,3.38641715090465,5.107877e-05,2.85438611838618,0.45183548,7.08238,0.712365,6501.88360538753,655.897,8.20651400737607,1.5237511,512.90321326516,1213.74821587335,9.646233,1314.53,,5780.0,,4.438,,1.0,,,,,
5685,5,5,5,5,5,5,5,76.6,195.3,69.0,1,2,1,EB,False,10.2003,0.006,1,qlp-s74-ffi,QLP,0.043,0.058,0.0006179,1.0995742,7e-07,0.952,0.15,3.445072,0.212243,3168.0,195.464,9.72799,0.528396,1068.72,1592.0,39.0,242.868,2.3905,6040.0,128.6,4.13,0.08,1.51,0.07,,,1.122,0.148483
5687,3,5,5,3,4,4,4,3.8,42.2,124.41,2,0,1,CP,True,11.8452,0.006,1,qlp-s27-466206508,CTOI,0.052,0.045,0.0018634,75.1247037,0.0007741,8.599,0.749,12.197013,0.00798,11171.0,7.34945,13.8062,0.849997,7.6236,462.0,23.0,348.849,3.641,5392.9,124.1,4.2,0.08,1.27,0.07,-0.18,0.09,0.94,0.114093
5700,5,5,5,5,5,5,5,0.3,47.9,6.97,0,4,4,KP,True,11.2373,0.007,1,spoc-s42-s46-b02,SPOC,0.083,0.063,0.0022762208,32.9381557116336,0.0031239537,2.29320234488289,0.40400365,3.499376,0.274846,3217.85640649977,253.11072,2.53224082503662,0.80855167,1.08729905250563,260.43958938777,13.547138,38.0266,0.07955,3464.0,157.0,4.7864,0.00578809,0.444516003131866,0.0131784,,,0.440668,0.020249
5701,5,5,5,5,5,5,5,5.6,56.2,3.23,0,2,8,KP,True,8.89098,0.006,1,spoc-s42-s46-b02,SPOC,0.09,0.074,0.0018724048,0.719571209844274,5.2978325e-05,1.75752191994997,0.3487001,0.173341,0.019607,159.640398493719,18.0582,1.61084174422069,2.4331791,6635.85665977611,2301.93999511406,9.630962,109.86,0.8055,5910.0,127.006,4.27216,0.0781593,1.25504994392395,0.0581457,,,1.075,0.138058
5702,2,5,5,2,4,4,4,1.5,14.8,1.38,2,0,1,CP,True,12.4289,0.007,1,spoc-s01-s72-b0A-CP,SPOC,0.104,0.068,0.0011813191,4.01798053812883,1.9176303e-05,1.11956162231804,0.3302883,3.054029,0.302188,2808.91184240208,278.28647,1.10176240145145,0.3346851,4.64399348501737,374.405870822267,9.523334,21.8182,0.0307,3166.0,157.0,5.07428,0.027277,0.194356992840767,0.00588941,,,0.163462,0.0200743
5703,5,5,5,5,5,5,5,1.1,33.0,9.14,0,1,4,KP,True,11.0384,0.006,1,spoc-s42-s46-b02,SPOC,0.065,0.039,0.009239729,26.2006907848958,0.007226604,4.00148525068979,0.6258645,1.203739,0.18443,1108.07065814969,169.85165,2.97059264348858,0.41941646,8.81098779376381,439.416033467957,7.9408665,105.58,0.4845,4678.0,132.02,4.60838,0.096305,0.709927022457123,0.0543568,,,0.746,0.0860493
5704,5,5,5,5,5,5,5,6.4,51.3,7.24,0,1,4,KP,True,10.3729,0.006,1,qlp-s71-ffi,SPOC,0.16,0.063,0.0027085,2.1408063,2.6e-06,1.569,0.184,0.682057,0.022086,628.0,20.3419,2.59639,0.149349,428.205,1267.0,13.0,144.202,1.1885,5372.0,131.712,4.40929,0.0856318,1.0,0.05,,,0.931,0.118434
5707,5,5,5,5,5,5,5,1.1,26.9,6.2,0,1,2,KP,True,11.4529,0.006,1,spoc-s42-s46-b02,SPOC,0.123,0.066,0.004926485,13.8515158118583,0.002663222,3.21327955309991,0.79074126,1.357503,0.165434,1249.5248920559,152.35886,2.36531783418092,1.3298357,9.75772233567311,450.771929187299,8.339698,72.7998,0.28525,3893.47,115.364,4.58272,0.123487,0.655766010284424,0.0672839,-0.831,0.051,0.6,0.0822316
5722,5,5,5,5,5,5,5,18.4,76.6,64.36,0,1,0,PC,False,12.574,0.007,1,qlp-s47-faintsearch,FAINT,0.039,0.049,0.0015318,1.2833113,5.4e-06,1.353,0.191,4.842308,0.009729,4450.0,8.9606,9.39506,0.560254,3343.46,2118.0,12.0,974.619,24.9615,8055.0,120.7,4.49,0.08,1.32,0.05,,,1.95,0.303335
5781,5,5,5,5,5,5,5,176.0,451.8,131.41,0,0,0,KP,True,9.32423,0.006,1,qlp-s50-ffi,QLP,0.059,0.062,0.0002022,2.2438471,3.96e-05,2.574,0.014,11.252045,0.000116,10310.0,0.106845,14.2892,0.719444,1356.33,1690.0,231.0,161.997,0.806,6458.0,143.7,4.31,0.09,1.33,0.07,-0.12,0.1,1.312,0.209995
5782,5,5,5,5,5,5,5,30.8,137.0,40.17,0,0,2,KP,True,10.9016,0.006,1,spoc-s50-b02,SPOC,0.093,0.083,0.0012201936,4.23421531199059,0.00038078934,2.51662574190242,0.0950988,6.684138,0.217049,6137.40698692874,199.88913,7.09629938102644,0.49714726,185.074308836855,940.711132624031,30.451473,141.837,1.1425,5061.9,112.299,4.49667,0.0805666,0.859777987003326,0.0484824,0.028,0.0357771,0.846,0.0998598
5790,5,5,5,5,5,5,5,47.2,108.3,317.0,0,10,0,PC,False,12.0633,0.007,1,qlp-s49-faintsearch,FAINT,0.218,0.156,0.0003689,13.0518467,1.2e-05,3.333,0.044,43.27062,0.002388,39070.0,2.19936,17.0183,1.04536,25.631,626.0,148.0,257.567,9.587,5268.9,102.2,4.55,0.08,0.83,0.05,0.2775,0.0205061,0.9,0.116516
5798,5,5,5,5,5,5,5,34.1,124.5,69.4,1,0,0,O,False,13.8994,0.007,1,qlp-s40-faintsearch,FAINT,0.036,0.049,0.0018991,3.3078803,0.0006629,1.508,0.194,36.343995,0.062571,32920.0,57.6281,9.74504,0.518787,19.3914,584.0,19.0,163.236,0.971,3571.0,157.0,4.73,0.01,0.51,0.02,,,0.510037,0.0204373
5822,5,5,5,5,5,5,5,72.0,215.9,83.52,0,0,0,KP,True,11.4063,0.006,1,spoc-s51-b02,SPOC,0.065,0.067,0.0010445581,3.03908506593102,0.00022816994,1.64550758759816,0.054360945,13.478651,0.421221,12337.5570731928,387.88367,10.9147317103807,0.60455334,336.038388702463,1091.98575488121,31.328146,199.173,1.4405,5316.0,104.7,4.52626,0.0747204,0.864673018455505,0.0424071,0.3,0.03,0.916,0.110656
5823,5,5,5,5,5,5,5,52.1,142.7,110.97,0,0,0,KP,True,12.2688,0.009,1,spoc-s51-b02,SPOC,0.065,0.063,0.0013459119,2.83862150637352,0.0002980548,2.33264701668645,0.09237583,16.707186,0.692456,15270.0987847929,637.57184,12.9007751451045,0.79183584,702.385032457245,1312.99647957855,19.525824,398.276,5.7385,5878.0,132.908,4.4413,0.0814645,1.02573001384735,0.0489799,,,1.06,0.1417
5824,5,5,5,5,5,5,5,51.6,141.7,119.98,0,0,0,KP,True,12.1159,0.006,1,spoc-s51-b02,SPOC,0.069,0.062,0.0010424973,3.57718908979436,0.00028323825,3.06699782470339,0.07727827,17.158556,0.529098,15679.392124228,487.19873,13.5073505793349,0.71603334,545.333757460143,1232.4955081603,20.421024,392.791,7.674,5849.09,103.81,4.40819,0.0739753,1.06358003616333,0.0492513,-0.284,0.013,1.056,0.133294
5825,5,5,5,5,5,5,5,98.6,115.5,317.0,0,0,0,KP,True,11.3763,0.006,1,spoc-s51-b02,SPOC,0.06,0.055,0.0008036386,4.05486954695085,0.00022036895,2.80634087203229,0.041106444,25.445072,0.271208,23163.2926161412,249.76082,15.5446863596946,1.0187697,316.312022669693,1075.5947515626,60.40377,213.982,1.7455,5326.6,138.967,4.38933,0.0861962,1.01341998577118,0.0651257,-0.03,0.1,0.918,0.112607
5826,5,5,5,5,5,5,5,149.8,432.5,110.34,0,0,0,KP,True,10.5319,0.006,1,spoc-s14-s55-b0A-KP,SPOC,0.067,0.096,0.0004041286,3.50616494167509,3.847073e-05,1.60096579914222,0.020450115,20.14088,0.303077,18379.4360483842,279.10486,12.8576195346742,1.1121958,174.901538267731,927.509052123205,108.076965,100.848,0.462,4906.0,128.638,4.56858,0.0875436,0.771085977554321,0.0519598,,,0.803,0.0930625
5828,3,5,5,3,4,4,4,0.5,28.6,23.11,0,0,1,CP,True,10.6691,0.006,1,qlp-s31-209464063,CTOI,0.032,0.038,0.0039163,119.3355264,0.0067392,6.863,1.522,2.608899,0.004089,2400.0,3.76642,5.11487,0.335164,3.83692,389.0,9.0,165.393,0.7005,5516.0,130.7,4.48,0.08,0.94,0.05,,,0.97,0.130808
5830,3,5,5,3,4,4,4,50.9,149.1,106.52,0,0,1,PC,True,12.9463,0.008,1,qlp-s51-faintsearch,FAINT,0.041,0.042,0.0086829,3.3575477,0.002457,1.788,0.152,28.870173,0.036088,26240.0,33.2381,12.6518,0.903055,101.253,883.0,20.0,306.779,2.5795,5013.0,122.8,4.61,0.09,0.75,0.05,,,0.83,0.0994439
5835,5,5,5,5,5,5,5,100.8,108.7,317.0,0,0,2,PC,True,11.0062,0.007,1,qlp-s51-faintsearch,QLP,0.062,0.065,0.0016169,2.3409909,0.0003188,2.5,0.115,13.151596,0.00386,12040.0,3.55512,15.4992,0.732946,934.465,1540.0,25.0,322.114,4.438,6090.0,106.7,4.23,0.08,1.35,0.06,0.04,0.1,1.14,0.14548
5838,3,5,5,3,4,4,4,26.5,84.6,64.57,6,0,2,PC,True,14.2085,0.008,1,qlp-s51-faintsearch,FAINT,0.075,0.085,0.0019354,2.9479689,0.0002123,1.584,0.177,26.47558,0.038413,24090.0,35.3795,9.41494,0.472349,27.6969,639.0,19.0,226.318,1.988,3588.0,157.0,4.67,0.01,0.58,0.02,,,0.569725,0.0204108
5853,5,5,5,5,5,5,5,8.5,51.1,15.81,2,2,7,PC,False,9.83993,0.006,1,qlp-s52-ffi,QLP,0.041,0.046,0.0040117,3.1291319,3.82e-05,1.993,0.515,0.738552,0.004672,680.0,4.30352,4.10795,0.403543,516.613,1328.0,9.0,222.812,1.3525,6236.0,146.4,4.13,0.08,1.57,0.07,,,1.207,0.182031
5855,1,4,1,1,4,4,4,10.4,78.7,11.16,1,2,3,PC,True,10.6147,0.006,1,spoc-s14-s50-b0H,SPOC,0.038,0.07,0.0011096762,3.7711066303438,1.1932759e-05,2.3375061149659,0.16431303,1.790414,0.117069,1647.67303135846,107.819115,3.34096412971077,0.44461805,125.06433293716,852.909825152139,11.196726,89.637,0.26945,4590.0,126.013,4.5426,0.0950234,0.757520973682404,0.059314,,,0.73,0.0845683
5894,5,5,5,5,5,5,5,9.8,35.6,39.6,0,1,1,EB,False,10.042,0.006,1,qlp-s53-tois,QLP,0.079,0.087,0.0087042,3.965824,7.48e-05,2.911,0.676,0.738552,0.063217,680.0,58.2236,7.03413,0.519109,624.031,1392.0,10.0,438.137,7.3595,6199.0,156.7,3.62,0.09,2.8,0.14,,,1.19,0.173762
5898,5,5,5,5,5,5,5,0.0,78.1,107.1,3,9,2,PC,False,10.5295,0.006,1,spoc-s14-s50-b0H,SPOC,0.048,0.05,0.0006691324,711.764282514602,8.5401334e-05,3.41764426488005,0.046283357,23.019024,0.433068,20978.1367865924,398.79102,12.6338972052339,1.1483275,2.45421169215045,319.225631497452,62.410282,85.5353,0.235,4661.56,137.074,4.57751,0.104786,0.732648015022278,0.0592965,-0.280335,0.0126844,0.74,0.0912293
5936,5,5,5,5,5,5,5,6.7,40.5,26.92,2,15,1,PC,False,9.96017,0.006,1,qlp-s54-ffi,QLP,0.091,0.12,0.0071079,8.6800186,0.0001078,2.41,0.467,0.945002,0.003983,870.0,3.66824,5.59572,0.467629,106.576,895.0,9.0,309.386,5.673,6521.0,144.2,4.02,0.09,1.86,0.08,,,1.341,0.218999
5939,5,5,5,5,5,5,5,5.6,47.6,8.81,0,5,1,EB,False,9.77017,0.006,1,qlp-s81-ffi,QLP,0.062,0.048,0.0070379,3.1072375,4.38e-05,4.485,1.656,0.800483,1.124482,737.0,1035.15,5.27608,2.04378,24167.8,3473.0,16.0,174.979,1.436,6030.0,132.8,4.25,0.08,1.31,0.06,,,1.118,0.153253
5946,5,5,5,5,5,5,5,120.9,159.0,317.0,0,0,1,KP,True,10.5523,0.006,1,spoc-s54-b02,SPOC,0.059,0.045,0.00044099512,2.69403477519242,8.055804e-05,4.10735119666153,0.035454515,12.795483,0.141455,11715.9037128663,130.27632,18.2513754769384,0.786073,2485.07208321779,1800.75445226641,75.68031,348.185,4.473,6479.0,100.384,4.1239,0.0809691,1.65082001686096,0.0695603,0.13,0.05,1.322,0.20807
5947,5,5,5,5,5,5,5,54.3,51.3,317.0,0,4,5,KP,True,13.6414,0.008,1,spoc-s14-s55-b0A-KP,SPOC,0.032,0.035,0.00090276625,1.48571479660261,6.878406e-06,2.32758517417478,0.098921664,23.380018,0.83937,21303.5958288643,772.7898,14.8585447757276,0.5625642,1530.90374357012,1595.35273362305,24.90904,720.753,10.343,5781.0,85.0,4.44616,,1.01033997535706,,0.26,0.1,1.04,
5949,5,5,5,5,5,5,5,200.5,214.1,317.0,0,0,0,KP,True,11.6659,0.006,1,spoc-s54-b02,SPOC,0.084,0.074,0.00035913894,1.74301433466147,4.384931e-05,2.28721008515822,0.02649746,35.542347,0.431593,32205.6970804334,397.43283,16.9227096842305,1.7165856,932.907622950101,1409.54650806066,78.75304,213.283,2.4575,5529.0,105.517,4.48157,0.108347,0.937740981578827,0.0946382,-0.04,0.1,0.972,0.118715
5950,5,5,5,5,5,5,5,135.5,336.7,98.11,0,0,2,KP,True,10.9984,0.006,1,spoc-s54-b02,SPOC,0.101,0.082,0.00028359247,2.15216301908733,3.9838524e-05,1.75319659945122,0.023042234,18.601442,0.194205,16986.6330129759,178.85364,11.9994427222452,0.6179496,473.405643041614,1189.67437495532,68.14215,153.242,1.6225,5147.0,99.0122,4.51349,0.0740522,0.854669988155365,0.0431834,0.1,0.1,0.869,0.101287
5951,5,5,5,5,5,5,5,105.6,230.2,129.15,0,0,1,KP,True,11.734,0.006,1,spoc-s14-s55-b0A-KP,SPOC,0.05,0.049,0.00034024293,1.21291385424878,9.696501e-06,2.18627848147331,0.020771975,15.987632,0.137487,14617.2679583444,126.622475,14.1049577064471,0.74225575,2796.23419612522,1854.65500219754,126.76937,364.813,4.7125,5918.23,136.811,4.34796,0.0819789,1.15175998210907,0.0596583,0.156301,0.0280899,1.078,0.136618
5954,5,5,5,5,5,5,5,217.3,565.1,95.36,0,0,2,KP,True,10.3622,0.007,1,spoc-s54-b02,SPOC/QLP,0.09,0.063,0.00012086364,3.06781598971137,2.4862398e-05,2.11033245289084,0.0107532535,38.160671,0.129028,34536.7848172645,118.83254,11.799686783638,0.353619,72.4419829803048,744.076060560673,216.99556,49.7876,0.11605,3965.0,157.0,4.62,0.01,0.636572003364563,0.0188828,,,0.616961,0.0202632
5955,5,5,5,5,5,5,5,67.6,69.9,317.0,0,0,1,KP,True,11.8886,0.006,1,spoc-s54-b02,SPOC,0.076,0.05,0.000997253,2.71612982158826,0.00018054055,3.5299033351722,0.07179096,15.888668,0.628441,14527.4470152474,578.6479,14.5541659348438,0.7971057,1034.09110416948,1446.3035429977,20.856627,398.505,7.0105,5962.0,120.951,4.32795,0.0766859,1.18677997589111,0.056784,,,1.093,0.135176
5956,1,4,1,1,4,4,4,9.4,93.5,10.85,1,2,2,PC,True,9.937,0.006,1,qlp-s55-ffi,QLP,0.077,0.076,0.002445,5.3834388,0.0008955,1.247,0.186,1.869074,0.004552,1720.0,4.19257,3.27397,0.25872,26.7816,633.0,14.0,84.0126,0.4491,5134.0,121.2,4.61,0.08,0.76,0.05,,,0.87,0.10319
5957,5,5,5,5,5,5,5,23.2,84.8,36.44,1,3,2,PC,False,9.78095,0.006,1,qlp-s55-ffi,QLP,0.078,0.076,0.0027262,1.7615631,0.0003172,1.171,0.25,1.140622,0.003104,1050.0,2.85857,6.69058,0.460359,636.482,1399.0,16.0,263.608,3.4985,6270.7,106.6,3.94,0.08,1.95,0.08,-0.413,0.008,1.223,0.173992
5965,5,5,5,5,5,5,5,32.9,133.3,85.56,0,0,1,KP,True,10.4106,0.006,1,qlp-s55-ffi,QLP,0.071,0.071,0.0011264,10.1472711,0.0007738,5.535,0.129,8.885006,0.001021,8150.0,0.940484,11.0655,0.566899,188.575,1032.0,81.0,194.333,1.554,5660.0,132.0,4.27,0.07,1.22,0.06,,,1.005,0.119412
5968,5,5,5,5,5,5,5,40.0,42.3,317.0,0,0,1,KP,True,11.5352,0.009,1,spoc-s55-b02,SPOC,0.064,0.062,0.0013888344,3.89938313864639,0.00043105666,5.1857346613628,0.12164902,7.072108,0.222686,6492.48433243335,205.08029,15.2636581817307,0.9159476,1703.24125493469,1638.47112258244,26.122198,568.42,11.694,6152.0,134.099,3.96619,0.0844973,1.86222004890442,0.0965226,,,1.17,0.156594
5971,5,5,5,5,5,5,5,51.5,58.6,317.0,0,0,0,KP,True,12.5375,0.007,1,spoc-s55-b02,SPOC,0.056,0.054,0.0012914063,2.6052673672121,0.00025804984,4.2452100139334,0.1025351,12.162936,0.367126,11139.9639243272,338.07855,17.8543699205546,1.0791512,2114.85562233163,1729.57711640474,19.833286,738.519,19.423,5916.0,122.303,4.02617,0.077383,1.66978001594543,0.0900829,,,1.08,0.129544
5973,5,5,5,5,5,5,5,58.1,69.5,317.0,0,0,1,KP,True,11.07,0.008,1,spoc-s55-b02,SPOC,0.108,0.103,0.0014609211,3.91568480467045,0.00045164445,3.58477598967792,0.08494597,7.264809,0.259705,6668.80077985208,239.16815,16.7083729108729,1.0933385,1704.49392304011,1638.77229757588,24.473438,466.433,19.156,6228.0,129.066,3.98845,0.0934681,1.83823001384735,0.113528,,,1.2,0.174653
5974,5,5,5,5,5,5,5,231.1,349.3,317.0,0,0,3,KP,True,8.08821,0.006,1,spoc-s55-b02,SPOC/QLP,0.1,0.099,0.00015036986,2.14878719878411,2.0413783e-05,4.16714899208312,0.011060316,7.691108,0.030145,7058.74106838141,27.764378,17.4790409030282,0.5180879,8702.2893725468,2463.36138755156,236.9704,182.273,1.9425,7893.0,138.264,4.105,0.0759884,2.01566004753113,0.0594347,,,1.887,0.300321
5975,5,5,5,5,5,5,5,67.3,59.6,317.0,0,0,1,KP,True,12.0671,0.007,1,spoc-s55-b02,SPOC,0.068,0.069,0.00083140505,1.54872452039385,9.1189155e-05,2.82585311721689,0.06750932,10.76839,0.340541,9869.03189214112,313.60062,14.5061780147975,0.9901076,2978.20476659521,1884.11925604481,25.932486,523.337,16.812,5887.35,140.065,4.16889,0.0876321,1.41021001338959,0.089118,0.289,0.028,1.07,0.136216
5976,5,5,5,5,5,5,5,250.1,681.6,101.85,0,0,0,KP,True,8.8628,0.006,1,spoc-s55-b02,SPOC/QLP,0.08,0.043,0.00013197133,3.86814921752745,3.9323226e-05,2.16101945681072,0.010707278,18.90341,0.082277,17259.9935362439,75.777336,12.2658902844088,0.89079314,180.556378641292,934.916788310367,236.89902,49.9605,0.13165,4746.0,125.37,4.4323,0.0935477,0.877591013908386,0.0636256,,,0.76,0.0891518
5977,5,5,5,5,5,5,5,15.5,43.1,126.98,0,0,1,KP,True,14.8018,0.008,1,spoc-s14-s55-b0A-KP,SPOC,0.052,0.052,0.005218857,3.85558968989324,4.9221235e-05,3.237964370373,0.37446895,18.410701,1.365653,16813.9237374172,1257.0226,13.9654621834279,1.28814,456.174963441532,1178.6981748376,11.369815,1257.16,48.67,5741.0,124.0,4.40631,,1.05268001556396,,,,1.03,
5983,4,4,4,5,5,5,5,16.5,42.2,58.97,1,2,1,PC,False,11.8512,0.006,1,qlp-s54-faintsearch,FAINT,0.069,0.074,0.0029381,2.8465928,1.99e-05,2.664,0.459,2.293324,0.181068,2110.0,166.756,8.8779,2.80583,536.42,1340.0,20.0,487.216,9.4445,5308.0,134.1,3.82,0.08,1.94,0.11,,,0.913,0.109566
5992,5,5,5,5,5,5,5,44.2,51.5,317.0,0,5,1,PC,False,12.3367,0.011,1,qlp-s54-faintsearch,FAINT,0.053,0.057,0.0024512,2.5411063,2.02e-05,3.491,0.181,9.50914,0.416985,8720.0,383.984,16.4931,3.92609,2348.06,1939.0,19.0,730.258,19.9975,6657.0,134.9,4.08,0.09,1.78,0.09,,,1.4,0.235451
6003,5,5,5,5,5,5,5,178.1,492.1,125.23,2,2,1,PC,False,10.9951,0.008,1,qlp-s54-faintsearch,FAINT,0.076,0.046,0.0013008,3.9997367,0.0004463,0.384,0.111,8.129955,29.834179,7460.0,27104.2,13.8899,11.5657,3.03288,367.0,13.0,64.193,0.17225,3827.0,157.0,4.62,0.01,0.64,0.02,,,0.618234,0.020339
6008,5,5,5,5,5,5,5,48.5,146.4,100.13,1,3,3,PC,False,12.3924,0.006,1,qlp-s54-faintsearch,FAINT,0.037,0.046,0.0032393,2.4710528,1.71e-05,3.033,0.243,5.900696,8.601844,5420.0,7891.29,12.1002,9.53041,5313.3,2378.0,22.0,438.754,4.7475,6114.0,133.2,4.52,0.08,0.97,0.05,,,1.152,0.15946
6015,5,5,5,5,5,5,5,15.6,20.1,317.0,0,6,1,PC,False,12.0997,0.009,1,qlp-s54-faintsearch,FAINT,0.04,0.047,0.0024549,5.3194765,2.86e-05,4.653,0.347,3.95929,0.177166,3640.0,163.163,15.9815,3.82501,1271.35,1663.0,25.0,1276.28,40.715,6987.0,134.5,3.77,0.09,2.66,0.14,,,1.53,0.252829
6019,5,5,5,5,5,5,5,52.5,151.2,116.48,0,3,2,PC,False,11.1838,0.007,1,qlp-s55-faintsearch,FAINT,0.049,0.037,0.0008213,3.8421028,0.0003158,1.184,0.315,9.72822,0.595592,8920.0,548.41,13.2581,0.741939,120.549,923.0,39.0,356.406,4.456,6247.0,127.8,4.28,0.09,1.32,0.06,,,1.21,0.177054
6029,5,5,5,5,5,5,5,8.3,45.7,42.06,0,3,1,PC,False,10.6372,0.006,1,qlp-s55-faintsearch,FAINT,0.075,0.068,0.0040267,9.7216312,0.000124,3.272,0.681,1.988717,0.186425,1830.0,171.689,7.28362,0.54134,176.156,1014.0,13.0,387.926,9.017,6702.0,182.2,4.13,0.09,1.7,0.08,,,1.422,0.245281
6040,5,5,5,5,5,5,5,11.8,41.6,79.72,1,1,1,EB,False,12.4276,0.018,1,qlp-s55-faintsearch,FAINT,0.041,0.035,0.0037945,6.3989216,3.59e-05,2.781,0.977,4.166353,0.437218,3830.0,402.612,10.6347,0.805931,280.377,1139.0,13.0,726.81,16.0295,6243.0,169.8,4.12,0.09,1.59,0.08,,,1.21,0.1777
6045,5,5,5,5,5,5,5,37.7,66.3,120.83,0,2,1,PC,False,11.6866,0.007,1,qlp-s55-faintsearch,FAINT,0.051,0.046,0.0023093,1.9447712,0.0004041,1.345,0.625,3.131432,0.509948,2880.0,469.569,13.5597,1.39117,425.174,1265.0,16.0,593.047,11.4055,5369.0,126.4,3.68,0.08,2.32,0.14,,,0.93,0.119039
6052,5,5,5,5,5,5,5,47.9,106.5,95.71,0,0,1,PC,False,12.935,0.009,1,qlp-s55-faintsearch,FAINT,0.029,0.026,0.0016523,0.7835688,2.4e-06,1.095,0.199,8.108077,0.704856,7440.0,648.986,11.8563,0.785012,1710.79,1791.0,18.0,675.895,7.8055,5932.0,131.2,4.26,0.08,1.28,0.06,,,1.08,0.141001
6054,5,5,5,5,5,5,5,12.8,34.6,97.15,1,0,1,PC,False,12.5454,0.007,1,qlp-s55-faintsearch,FAINT,0.031,0.031,0.004657,5.555905,3.62e-05,3.459,1.218,4.079164,0.438894,3750.0,404.155,11.9323,0.962172,409.941,1253.0,22.0,853.753,12.221,5867.0,120.0,3.88,0.08,1.95,0.09,,,1.06,0.136665
6061,5,5,5,5,5,5,5,21.6,71.8,92.69,0,0,1,PC,False,13.0008,0.02,1,qlp-s55-faintsearch,FAINT,0.027,0.027,0.0029474,2.4515393,1.25e-05,3.005,0.83,8.19559,0.738534,7520.0,679.984,11.6029,,3082.85,2075.0,19.0,841.296,15.005,7143.0,122.0,4.4,,1.32,,,,1.59,
6063,5,5,5,5,5,5,5,3.1,20.1,56.12,1,0,1,PC,False,13.4177,0.017,1,qlp-s55-faintsearch,FAINT,0.031,0.027,0.011025,17.2182695,0.0004637,7.888,1.174,5.234991,0.530656,4810.0,488.633,8.64247,,236.125,1092.0,10.0,932.309,14.3535,6330.0,122.0,4.31,,1.29,,,,1.25,
6068,5,5,5,5,5,5,5,10.9,74.4,111.18,1,0,1,PC,False,14.3196,0.007,1,qlp-s56-tois,FAINT,0.05,0.056,0.0028093,12.5482879,0.0012589,3.396,0.269,54.845585,3.00329,49260.0,2762.31,13.0082,0.600255,8.90508,481.0,22.0,273.689,2.295,3923.0,157.0,4.66,0.01,0.59,0.02,,,0.576314,0.0208602
6077,5,5,5,5,5,5,5,22.8,23.8,317.0,0,5,2,PC,False,11.429,0.007,1,qlp-s55-faintsearch,FAINT,0.07,0.073,0.0053233,6.2043746,0.0019373,5.957,0.792,4.76597,0.262279,4380.0,241.539,14.9548,1.03506,911.223,1530.0,14.0,707.092,23.3235,6122.0,128.4,3.71,0.08,2.49,0.14,,,1.16,0.156635
6093,5,5,5,5,5,5,5,45.3,133.8,89.57,1,0,1,PC,False,14.1736,0.007,1,qlp-s56-tois,FAINT,0.056,0.047,0.0074304,2.8534013,0.000763,5.176,1.575,17.324694,29.216992,15830.0,26551.0,11.4232,3.78502,961.087,1551.0,17.0,196.44,1.0825,3662.0,157.0,4.72,0.01,0.52,0.02,,,0.5153,0.0204789
6095,5,5,5,5,5,5,5,36.3,34.1,317.0,0,0,1,PC,False,11.7528,0.023,1,qlp-s55-faintsearch,FAINT,0.034,0.038,0.0018897,1.6540803,6.4e-06,2.008,0.56,3.763161,0.343374,3460.0,316.209,15.2145,1.07674,2118.23,1889.0,22.0,799.123,15.028,6453.0,195.3,3.76,0.09,2.51,0.12,,,1.31,0.207855
