,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,Pipeline Signal ID,Source,Detection,Period (days),Duration (hours),Depth (mmag),Depth (ppm),Planet Radius (R_Earth),Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Eff Temp (K),Stellar log(g) (cm/s^2),Stellar Radius (R_Sun),Stellar Mass (M_Sun)
150,4,5,5,5,5,4,5,87.6,258.4,108.44,1,0,2,KP,True,11.4779,1,spoc-s01-s69-b0A-KP,SPOC,3.36100125300996,2.56858693981516,26.466436,24081.7810522965,12.7400071096241,273.027295895151,1036.74336950573,280.4428,197.119,5375.0,4.49371,0.817704975605011,0.93
151,4,5,5,5,5,4,5,154.6,140.6,317.0,1,1,7,KP,True,11.8295,1,spoc-s01-s69-b0A-KP,SPOC,1.33823135800679,2.1560676107495,29.870886,27137.0920051392,14.854260201302,1188.62185446373,1497.54774441597,407.31158,267.206,5436.0,4.46024,0.894973993301392,0.97
156,5,5,5,5,5,5,5,133.5,275.1,317.0,0,1,3,EB,False,11.2932,1,spoc-s02,SPOC,4.534451,4.936391,25.902599,23574.842911,23.183789,1003.70325925464,1435.55912201186,162.49565,502.927,6421.5,4.19,1.47459,1.29
157,1,5,5,1,4,4,4,1.4,69.8,3.61,10,1,2,PC,True,13.4102,1,spoc,SPOC,5.433729,1.172585,7.113879,6530.706532,1.741587,3.32400753936527,344.377881135219,7.68747,38.0749,3139.0,5.04944,0.214,0.180288
158,1,5,5,1,4,4,4,5.7,55.2,3.09,8,9,11,CP,True,9.926601,1,qlp-s69-ffi,SPOC,1.2730965,1.48,0.449588,414.0,1.57925,660.277,1412.0,13.0,80.5407,5024.0,4.5685,0.77,0.84
159,5,5,5,5,5,5,5,26.5,94.1,68.47,0,0,7,KP,True,10.9774,1,spoc-s01-s46-b0A,SPOC,4.15678635840569,3.96180750541522,5.107662,4693.2823970492,9.71086576867958,941.607956758979,1412.82144865472,43.394855,353.539,6362.5,4.59,1.38830995559692,1.27
161,5,5,5,5,5,5,5,129.9,295.7,112.14,1,1,1,KP,True,10.9571,1,spoc-s01-s36-b0A-CPKP,SPOC,1.38665190413455,2.30067513238714,15.579144,14246.466553054,12.9811618638901,1879.9347661511,1679.40500999249,131.61345,232.98,6286.0,4.438,1.0766099691391,1.03
162,5,5,5,5,5,5,5,48.4,84.3,317.0,0,0,1,EB,False,12.5766,1,spoc-s02,SPOC,6.340315,4.249306,27.945906,25410.703288,20.517917,400.720106190663,1141.11662586698,95.53354,577.489,6083.0,4.28983,1.2666,1.19
164,2,5,5,4,4,2,4,1.6,8.9,2.28,8,4,5,PC,True,10.3475,1,spoc,UNKNOWN,7.39719354357727,1.15217793451971,1.103947,1016.25594732196,1.31223429419861,6.67442161411801,409.942701542905,10.986659,22.0337,3342.0,4.438,0.407103002071381,0.399476
166,4,5,5,5,5,4,5,35.7,148.2,81.8,0,0,3,KP,True,11.2794,1,spoc,UNKNOWN,7.8728936787037,3.75995783296396,16.012035,14639.415532122,15.0953,166.536785617513,916.214781466181,157.15222,169.272,5070.0,4.47933,1.26,1.1025655704054766
167,4,5,5,5,5,4,5,60.5,64.1,317.0,1,0,1,KP,True,11.9116,1,spoc-s01-s69-b0A-KP,SPOC,3.42525631340766,2.46177615327214,15.553488,14223.1726719382,14.3752921141655,546.485538682521,1233.14577151539,139.08589,352.464,5540.0,4.42136,1.11654996871948,0.98
170,4,5,5,5,5,4,5,89.2,209.6,111.68,1,1,2,KP,True,11.5464,1,spoc-s01-s69-b0A-KP,SPOC,1.62842883309799,2.3682489533563,15.08604,13798.67014831,12.9621642477144,1559.47615387276,1602.74501265474,202.14264,309.137,5700.0,4.39502,1.09409999847412,1.02
171,3,5,5,4,4,3,4,8.1,82.3,9.45,8,11,1,CP,True,9.3258,1,spoc-s01-s69-b0A-CP,SPOC,4.93772273227235,2.12942536115391,0.917639,844.819909222512,2.82698972829371,277.746166070806,1041.19426608744,13.305129,99.523,5862.0,4.51783,0.955756008625031,1.04
174,5,5,5,5,5,5,5,2.5,42.8,10.84,3,5,11,IS,False,9.8343,1,spoc-s02,SPOC,20.186539,1.866565,1.092846,1006.041833,3.283981,55.7433173940076,696.89596869513,8.4469795,133.3143,6101.0,4.48196,1.01859,1.1025655704054766
175,4,5,5,5,5,4,5,23.4,65.1,99.04,0,0,0,KP,True,13.7426,1,spoc-s01-s36-b0A-CPKP,SPOC,2.81264847067326,2.87375221777979,15.301175,13994.0625365298,12.0658006208754,614.593408355969,1269.89181526436,24.578865,745.116,5700.0,4.39704,1.00957000255585,1.01
176,5,5,5,5,5,5,5,0.2,112.8,4.06,0,0,4,KP,True,11.2991,1,spoc,SPOC,24.73734116,2.06905097692685,7.146432,6560.492087026,1.84394530919894,0.143917610380433,157.089889569672,19.97876,14.9861,3131.0,5.05701,0.215534999966621,0.184589
177,5,5,5,5,5,5,5,5.0,170.7,3.08,0,0,4,KP,True,11.2991,2,spoc,UNKNOWN,3.77794175247263,1.47593251726274,3.773458,3469.45073899104,1.56599371757261,5.71741815401029,394.384409708834,17.645792,14.9861,3131.0,5.05701,0.215534999966621,0.184589
178,3,4,4,3,4,4,4,21.2,143.5,33.51,4,7,3,CP,True,7.0286,1,spoc-s01-s36-b0A-CPKP,SPOC,18.3877080853847,6.40515299694267,1.293913,1191.02831919559,6.37909615920243,211.284487534801,972.381421789103,39.21195,76.9028,6382.7,4.05,1.76557004451752,1.28
179,5,5,5,5,5,5,5,46.6,49.5,317.0,7,1,1,EB,False,11.0932,1,spoc-s01-s65-b0A-PC,SPOC,3.1901568769397,1.82628672075803,3.968274,3648.24424555925,15.14646102087,2876.29512681076,1867.79027972031,48.47039,530.555,6474.57,4.26363,1.98958003520966,1.32
180,5,5,5,5,5,5,5,56.1,147.1,108.09,0,0,2,KP,True,12.3993,1,spoc-s03-b02,SPOC,2.42382258353343,2.24840146327738,17.696733,16167.1783696915,12.2562719025404,549.914051953433,1235.07534965484,36.095585,364.512,5410.0,4.47919,0.93,0.96
183,2,5,5,2,4,3,4,4.8,52.8,10.31,1,7,5,CP,True,9.03971,2,spoc,SPOC,13.0393586213526,4.92183246929998,0.679449,625.599568734536,3.34822227417903,243.526094627269,1007.52568294318,10.275119,114.495,5890.3,3.92,1.31383,1.069
184,2,4,4,4,4,2,4,4.2,77.7,4.93,4,15,4,PC,True,8.1345,1,spoc,UNKNOWN,11.1452784382067,1.39477054541305,0.614998,566.273645051019,2.0671455889201,56.9132657725449,700.524173297762,12.805194,43.932,5302.58,4.53515,0.848675012588501,0.91
185,2,5,5,2,4,4,4,75.9,135.5,68.18,12,1,4,PC,True,15.6198,1,spoc,SPOC,0.55680952996049,0.971206600267024,50.151357,45140.5350425324,9.68702286423537,235.692762815896,999.323985577048,15.559053,277.404,3116.0,5.06043,0.439738005399704,0.435505
186,5,5,5,5,5,5,5,79.1,83.3,317.0,0,1,3,KP,True,10.4614,1,qlp,UNKNOWN,2.21674,3.604,4.984094,4580.0,18.2508,2007.96,1864.0,111.0,434.754,6250.0,3.98811,2.66,1.03
187,5,5,5,5,5,5,5,28.2,118.6,64.13,0,1,3,KP,True,11.7276,1,spoc-s01-s36-b0A-CPKP,SPOC,5.92426613248315,2.88944488847245,12.883844,11796.3303623979,9.34404416250912,120.707617105674,845.382821807732,94.41432,212.472,5310.0,4.59604,0.846670985221863,0.87
190,5,5,5,5,5,5,5,80.1,226.5,108.11,0,3,3,KP,True,8.93,1,spoc-s01-s69-b0A-KP,SPOC,5.75257972137803,5.40715976397807,5.753281,5284.95257126622,12.7442838169884,828.826759279256,1368.47129028832,199.61911,158.66,6180.0,4.11766,1.70927000045776,1.14
192,3,5,5,3,4,4,4,7.5,89.7,8.99,6,1,1,CP,True,12.2958,1,spoc-s01-s69-b0A-CP,SPOC,3.69771670923474,0.930826340882136,5.175721,4755.67072943792,2.94204395869894,19.1944225996782,533.842951113194,41.52972,57.0225,3607.0,4.438,0.39792400598526,0.389135
193,1,4,1,1,4,4,4,7.9,154.2,6.39,53,4,4,CP,True,10.4981,1,spoc-s01-s36-b0A-CPKP,SPOC,5.66056931603069,1.66317040312773,4.194807,3856.10608521182,2.40708723087558,9.94074078795448,452.870922604814,51.1377,22.4793,3551.0,4.83982,0.374357998371124,0.362274
194,1,4,1,1,4,4,4,2.7,112.1,5.72,53,4,4,CP,True,10.4981,2,spoc,SPOC,11.3795653396307,2.23503053745909,3.42225,3147.0461739044,2.25394644828569,3.91800213353912,358.827662999979,39.073574,22.4793,3551.0,4.83982,0.374357998371124,0.362274
195,1,5,5,1,4,4,4,3.4,11.8,1.78,53,4,4,CP,True,10.4981,3,spoc,SPOC,3.36013770677629,1.41324497169953,1.056891,972.958936281263,1.18437182711947,19.9261226089862,538.859382548355,18.003332,22.4793,3551.0,4.83982,0.374357998371124,0.362274
197,5,5,5,5,5,5,5,76.0,201.0,104.2,0,1,10,KP,True,11.7617,1,spoc-s01-s36-b0A-CPKP,SPOC,3.30984575478706,2.26765357766264,21.003286,19158.8321816564,12.4316228067176,241.665558730679,1005.59577446218,107.77688,201.338,4953.0,4.55653,0.858618974685669,0.818
198,5,5,5,5,5,5,5,87.4,216.7,35.09,1,0,2,EB,False,11.481,1,spoc,SPOC,0.741859449402693,1.50269578059472,3.244273,2983.62573173008,6.02383473018806,740.864333841521,1330.62114789211,16.765955,106.16,4304.6,4.57,0.66174,0.67
199,5,5,5,5,5,5,5,21.0,119.2,8.64,3,5,1,PC,False,10.4929,1,spoc,SPOC,0.541794727227269,1.17163794656513,0.584201,537.924490177422,2.87387334111877,2690.41531237904,1836.85375787312,24.296259,113.378,5181.0,4.54631,0.807298004627228,0.87
201,5,5,5,5,5,5,5,76.9,104.2,317.0,0,1,1,EB,False,10.6559,1,spoc-s01-s65-b0A-PC,SPOC,4.80009527427101,1.99686813524526,5.705381,5241.0677476381,17.071810076895,1043.34405103453,1449.52808917334,161.17955,352.383,6366.0,4.16217,1.5808299779892,1.3
202,4,5,5,4,4,4,4,14.9,106.2,16.84,3,2,7,PC,True,11.7315,1,spoc,UNKNOWN,3.99344182704717,1.96930647255073,6.317673,5801.89571586399,4.25566447395257,28.2359720540293,587.922979637705,20.975157,64.6692,3748.0,4.7573,0.523113012313843,0.520428
207,2,5,5,2,4,4,4,2.3,38.0,19.27,6,16,4,CP,True,8.9387,1,spoc-s01-s65-b0A-CP,SPOC,56.0045056484392,10.4337078606574,0.834078,767.919252708239,4.60744435925906,29.9535326696213,596.66664706753,43.312225,139.611,6321.0,4.22436,1.41189002990723,1.24
208,5,5,5,5,5,5,5,0.7,17.2,4.72,6,16,4,IS,False,8.9387,2,qlp,QLP,31.32312,1.541,0.418089,385.0,2.00987,15.1394,549.0,7.0,139.611,6321.0,4.22436,1.41,1.24
209,1,5,5,1,4,4,4,0.8,25.2,11.71,6,16,4,CP,True,8.9387,3,spoc-s01-s69-b0A-CP,SPOC,84.2607644501296,10.9250589902149,0.478009,440.166061601092,3.43591024784081,17.3744666021381,520.712040099909,17.34557,139.611,6321.0,4.22436,1.41189002990723,1.24
210,1,5,5,1,4,4,4,1.5,26.1,7.09,6,16,4,CP,True,8.9387,4,spoc-s01-s65-b0A-CP,SPOC,22.8909855,2.46565695629111,0.275171,253.410001233598,2.55946293228761,98.7475477146816,803.991263163811,12.901306,139.611,6321.0,4.22436,1.41189002990723,1.24
212,5,5,5,5,5,5,5,3.2,9.3,0.95,5,2,1,EB,False,9.2927,1,qlp-s69-ffi,SPOC,1.3090665,2.844,0.226943,209.0,0.97952,2194.21,1906.0,30.0,52.1472,4779.8,4.57,0.78,0.74
219,5,5,5,5,5,5,5,48.0,190.8,317.0,0,0,3,EB,False,12.9528,1,qlp,SPOC,21.05271,4.91,23.531352,21440.0,36.6999,80.9224,835.0,51.0,933.836,5736.0,3.97,1.73,1.02
220,5,5,5,5,5,5,5,29.5,54.8,317.0,5,1,15,EB,False,12.3035,1,qlp-s29-tois,QLP,12.08837,3.106,6.523116,5990.0,18.1866,200.957,1048.0,16.0,551.16,5920.0,4.22,1.34,1.08
223,4,5,5,4,4,4,4,33.5,147.7,65.69,1,3,8,CP,True,11.3875,1,qlp-s42-tois,QLP,7.327945,2.896,14.988425,13710.0,9.49027,39.3409,697.0,92.0,127.589,4521.0,4.5,0.79,0.711
224,4,5,5,5,5,4,5,48.1,49.5,317.0,0,2,3,KP,True,12.141,1,spoc-s01-s72-b0A-KP,QLP,3.396944097608,2.41486867099551,11.122745,10192.1311580345,14.4039681998695,840.38908974242,1373.21914932571,65.30301,488.387,5864.0,4.26,1.27070999145508,1.06
229,5,5,5,5,5,5,5,13.4,48.2,43.24,1,0,1,EB,False,10.8387,1,qlp-s01s02,QLP,2.75753,1.376,1.163936,1071.45,6.99891,197.323,1044.0,17.0,397.391,5776.5,2.99,1.94,1.04
232,5,5,5,5,5,5,5,22.2,62.5,77.95,0,1,3,KP,True,12.0213,1,qlp-s42-tois,QLP,3.5608112,3.389,5.322274,4890.0,10.4972,621.482,1390.0,23.0,486.474,5659.0,4.1,1.47,1.0
233,5,5,5,5,5,5,5,107.6,203.6,317.0,3,0,1,EB,False,12.5145,1,qlp,QLP,2.24172,3.989,26.041777,23700.0,28.4732,2815.2,2029.0,16.0,964.641,6292.0,3.98,1.88,1.23
235,3,5,5,3,5,4,5,26.8,84.4,89.22,0,1,3,PC,True,11.7607,1,qlp-s29-tois,QLP,4.60273,4.023,7.779964,7140.0,11.339,591.945,1374.0,37.0,436.098,5909.0,4.21,1.34,1.07
242,5,5,5,5,5,5,5,12.5,52.2,34.73,2,1,7,EB,False,11.3018,1,qlp-s01s02,QLP,3.2615,2.233,1.795424,1652.28,5.07097,403.299,1248.0,16.0,304.942,5963.0,3.41,1.13,0.929
244,5,5,5,5,5,5,5,23.3,66.4,86.63,3,0,3,EB,False,12.4245,1,qlp-s29-tois,QLP,3.55562,1.838,2.837476,2610.0,11.1675,691.805,1428.0,14.0,551.619,5671.0,4.19,1.34,1.01
249,5,5,5,5,5,5,5,15.0,70.5,24.74,5,2,3,EB,False,12.3574,1,qlp-s01s02,QLP,1.46503,1.145,3.438668,3162.12,5.43222,601.367,1379.0,15.0,379.256,5912.5,4.36,0.88,1.11
250,5,5,5,5,5,5,5,22.5,78.0,34.69,1,0,3,EB,False,12.8509,1,qlp-s01s02,QLP,1.14057,2.188,5.45213,5009.01,6.52263,13201.6,2986.0,16.0,380.053,5349.5,4.44,0.84,0.93
258,4,5,5,4,4,4,4,6.5,33.4,22.34,3,11,8,PC,True,10.6929,1,spoc-s01-s72-b0A-CP,QLP,5.70428581412041,4.06126395877574,1.022144,940.986289049615,5.02478677570895,576.874936668911,1249.94288059191,16.090202,284.388,5560.5,4.01,1.61147999763489,0.98
260,5,5,5,5,5,5,5,9.3,26.7,55.52,4,0,3,PC,False,13.0261,1,qlp,QLP,2.4843369,1.154,4.842308,4450.0,8.59746,160.141,991.0,12.0,939.136,5608.0,3.94,1.76,0.99
261,3,5,5,3,4,4,4,11.2,61.4,10.81,7,2,4,PC,True,11.5273,1,qlp,UNKNOWN,0.77685,1.43,0.901535,830.0,3.28324,4180.32,2240.0,15.0,222.852,5190.0,4.42,0.96,0.88
264,5,5,5,5,5,5,5,26.8,92.4,44.25,3,0,1,EB,False,12.3571,1,qlp-s01s02,QLP,1.26092,2.718,5.252382,4825.94,8.46782,5014.81,2344.0,12.0,472.613,5875.0,4.36,1.11,1.2
265,5,5,5,5,5,5,5,51.3,145.5,317.0,1,0,1,EB,False,9.9524,1,qlp-s66-ffi,QLP,17.7082945,3.449,2.544688,2341.0,11.7171,100.109,881.0,67.0,600.497,7859.0,4.12,2.8,1.88
266,5,5,5,5,5,5,5,99.8,192.2,317.0,2,0,3,EB,False,12.0235,1,qlp-s01s02,QLP,6.87168,3.16,43.472209,39248.4,28.967,380.128,1230.0,26.0,292.682,5446.0,4.43,1.33,1.1025655704054766
267,3,5,5,3,5,4,5,31.6,91.8,131.15,0,0,1,KP,True,11.3151,1,qlp-s29-tois,QLP,5.36777,4.271,7.24426,6650.0,14.2607,747.132,1456.0,18.0,542.251,6561.0,4.1,1.72,1.36
268,5,5,5,5,5,5,5,51.6,90.7,317.0,1,0,1,EB,False,12.0885,1,qlp-s01s02,QLP,6.73069,3.503,16.102705,14721.7,22.1494,457.721,1288.0,61.0,650.653,6048.2,4.28,1.66,1.23
271,5,5,5,5,5,5,5,11.5,51.4,82.69,2,0,1,EB,False,12.8691,1,qlp-s01s02,QLP,10.45776,3.148,9.567455,8773.24,10.567321062883888,65.5508,792.0,21.0,508.84,5800.0,4.38,1.5383132826009873,1.1025655704054766
278,5,5,5,5,5,5,5,122.6,306.2,131.37,0,1,0,PC,False,10.179,1,qlp-toi-update-03-29-22,QLP,2.6520851,3.56,11.877542,10880.0,10.567321062883888,4204.161029292311,1460.137852442235,193.0,216.661,6054.0,4.29,1.5383132826009873,1.1025655704054766
280,3,5,5,3,5,4,5,33.1,28.9,317.0,0,1,1,KP,True,12.0719,1,spoc-s01-s69-b0A-KP,QLP,3.46549525168069,4.16125584917831,6.407549,5884.19055689619,14.2776184106371,1373.53240628827,1552.67112730195,26.937891,602.236,5570.3,3.93,1.77737998962402,0.98
286,5,5,5,5,5,5,5,14.8,51.1,35.65,1,1,1,EB,False,10.3987,1,spoc-s01-s36-b0A-PC,QLP,0.939966443907959,1.12249199834294,0.638532,587.936424492942,6.6149455860135,22464.7891995886,3122.44887680852,11.185909,480.322,6300.3,3.72,2.54649996757507,1.24
289,5,5,5,5,5,5,5,58.4,108.4,317.0,3,0,5,PC,False,12.2524,1,qlp,QLP,8.0635,3.396,5.63873,5180.0,24.3071,621.088,1390.0,22.0,646.707,5657.0,3.97,1.71,1.0
296,5,5,5,5,5,5,5,182.0,261.7,317.0,1,0,3,EB,False,9.74346,1,qlp-s69-ffi,QLP,4.7150255,3.302,4.968824,4566.0,17.6148,1853.5,1827.0,43.0,157.667,5756.9,3.9,1.2,1.09
297,5,5,5,5,5,5,5,185.3,175.7,317.0,0,0,1,EB,False,11.4996,1,qlp-s29-tois,QLP,1.38665,2.238,27.132175,24680.0,15.5656,1237.91,1652.0,129.0,233.586,5444.0,4.48,0.93,0.95
302,5,5,5,5,5,5,5,20.5,61.7,63.43,3,0,2,PC,False,13.2889,1,qlp,QLP,1.632,1.466,5.988031,5500.0,9.24379,806.657,1484.0,13.0,741.257,5997.0,4.39,1.11,1.11
306,5,5,5,5,5,5,5,184.5,160.3,317.0,2,0,1,EB,False,11.9969,1,qlp-s01s02,QLP,1.55028,1.571,25.852515,23529.8,14.723,1769.75,1806.0,49.0,244.271,5039.5,4.3079603497942385,0.87,0.77
307,5,5,5,5,5,5,5,16.6,54.1,66.94,5,0,6,EB,False,13.105,1,qlp-s01s02,QLP,3.10926,2.506,5.932179,5448.84,9.58224,532.263,1338.0,32.0,629.792,5894.0,4.32,1.18,1.1025655704054766
308,5,5,5,5,5,5,5,7.9,48.9,9.61,1,0,5,EB,False,9.9124,1,qlp-s12-ffi,SPOC/QLP,0.91677,1.337,0.3,276.272,3.12766,4151.31,2236.0,26.0,231.803,5825.0,4.04,1.71,1.07
310,5,5,5,5,5,5,5,12.9,98.0,10.97,0,6,1,EB,False,7.1995,1,qlp-s29-ffi,UNKNOWN,4.89577,2.478,0.390935,360.0,3.30734,240.778,1097.0,21.0,75.5476,5883.0,4.3079603497942385,1.77,1.13
311,5,5,5,5,5,5,5,28.0,87.0,36.52,2,0,1,EB,False,12.7226,1,qlp-s01s02,QLP,0.4568,0.548,3.72906,3428.7,6.64264,1132.97,1616.0,17.0,506.62,5777.0,4.35,1.03,1.03
312,5,5,5,5,5,5,5,53.1,78.7,317.0,2,4,2,EB,False,10.2401,1,qlp-s39-ffi,QLP,10.9803025,1.659,2.598015,2390.0,7.58741,73.7576,1460.137852442235,64.0,204.207,5951.0,4.3079603497942385,1.27,1.1025655704054766
313,5,5,5,5,5,5,5,55.4,158.2,317.0,6,1,0,EB,False,13.5281,1,qlp-s01s02,QLP,9.30734,4.683,47.464238,42774.4,30.7623,304.138,1163.0,26.0,958.366,5819.0,4.34,1.35,1.06
314,5,5,5,5,5,5,5,42.2,76.5,50.99,3,14,3,EB,False,9.0567,1,qlp-s68-ffi,QLP,0.6680065,0.835,0.597319,550.0,15.4569,7749.15,2613.0,67.0,262.782,5159.0,4.3079603497942385,3.77,1.1025655704054766
316,5,5,5,5,5,5,5,57.2,180.7,85.3,0,1,2,EB,False,9.65521,1,qlp,UNKNOWN,4.155,2.807,5.333184,4900.0,11.0678,534.715,1339.0,103.0,218.294,6270.0,4.14,1.57,1.256
317,5,5,5,5,5,5,5,65.7,60.8,317.0,0,0,4,KP,True,10.1638,1,spoc-s01-s46-b0A,SPOC/QLP,2.9037041,5.01534360178435,4.963391,4561.01845367787,14.6935147524716,3384.60535979197,1945.34556421047,56.24318,362.715,6059.0,3.92334,2.14324998855591,1.18
318,5,5,5,5,5,5,5,25.8,167.9,43.64,1,6,1,EB,False,8.2606,1,qlp-s04-b01,QLP,13.45913,3.428,2.804079,2579.32,7.68909,897.182,1524.0,13.0,104.344,6457.7,4.43,1.38,1.46
319,5,5,5,5,5,5,5,87.7,291.9,59.14,6,6,6,EB,False,9.89377,1,qlp-s30-ffi,SPOC/QLP,1.470258,1.126,2.935452,2700.0,12.2412,884.686,1519.0,31.0,167.306,6321.46,4.1984,1.08,1.247
320,5,5,5,5,5,5,5,142.5,347.1,114.5,0,0,3,KP,True,11.0529,1,spoc,UNKNOWN,1.95509315621449,1.78762000693986,21.530495,19634.9908668172,13.1406833635526,690.33980817746,1307.33075758228,217.93053,184.848,5400.0,4.53926,0.873417973518372,0.969
322,5,5,5,5,5,5,5,5.5,67.8,3.55,2,4,8,PC,False,11.2003,1,qlp,UNKNOWN,2.49221,1.605,1.60808,1480.0,1.71311,43.3259,714.0,12.0,37.8932,3450.0,4.78,0.45,0.443322
325,1,4,1,5,4,4,4,15.0,175.3,6.32,7,12,5,CP,True,5.9053,1,spoc,UNKNOWN,5.9739124488142,3.12354641906766,0.25253,232.562102714304,2.39177346900107,488.008922617661,1198.74467287986,15.300015,31.964,6308.31,4.438,1.28450000286102,1.24
326,1,4,1,1,4,4,4,11.1,141.3,3.82,7,12,5,PC,True,5.9053,2,qlp,SPOC,3.58529,2.495,0.19545,180.0,1.77141,646.628,1404.0,19.0,31.964,6308.31,4.438,1.28,1.24
327,1,4,1,1,4,4,4,7.5,118.0,4.97,7,12,5,CP,True,5.9053,3,spoc,SPOC,11.2304604770758,3.60099783661596,0.22654,208.629137029025,2.07546645705082,210.33400054343,971.285980313235,11.041638,31.964,6308.31,4.438,1.28450000286102,1.24
328,5,5,5,5,5,5,5,13.2,83.4,13.52,3,0,1,EB,False,10.231,1,qlp-s31-ffi,QLP,1.5464949,1.101,1.010204,930.0,3.7295,438.793,1275.0,21.0,167.009,5973.5,3.89,1.14,1.0
329,5,5,5,5,5,5,5,332.9,769.9,113.76,1,0,4,KP,True,9.62713,1,spoc,UNKNOWN,1.36002827981971,2.16527507554805,21.300942,19427.6944703414,13.0911812605723,1343.15682727954,1544.01469919902,482.2753,105.166,5500.0,4.48298,0.933974981307983,0.991
330,5,5,5,5,5,5,5,12.4,77.8,9.03,3,0,1,EB,False,10.6793,1,spoc-s01s06-b0A,SPOC,1.57168192465091,1.96722482179787,0.807447,743.409727816633,4.50917861269967,715.677233282965,1319.16478715241,13.741621,106.507,4752.8,4.37,0.982066,0.76
331,5,5,5,5,5,5,5,52.8,57.7,317.0,0,1,3,KP,True,11.3161,1,qlp,UNKNOWN,3.6344447,3.871,10.06788,9230.0,14.25,1133.73,1616.0,94.0,414.234,6272.0,4.25771,1.42,1.25
332,5,5,5,5,5,5,5,3.6,8.5,2.21,1,6,1,EB,False,8.235,1,qlp-s30-ffi,QLP,2.48548,2.621,0.173732,160.0,1.28248,1105.11,1606.0,13.0,64.4827,5928.0,4.48,0.96,1.1
333,4,5,5,5,4,4,4,5.5,76.9,3.63,0,12,5,CP,True,8.3157,1,spoc-s01-s36-b0A-CPKP,SPOC/QLP,4.75597367928781,2.54696956691237,0.432894,398.631011309688,1.72541702287518,161.731433422237,909.532785507036,17.72927,44.8155,5175.2,4.37657,0.841841995716095,0.88
334,1,5,5,1,4,4,4,3.1,68.5,5.47,0,12,5,CP,True,8.3157,2,spoc-s01-s36-b0A-CPKP,SPOC,17.1807213590134,2.10048133540109,0.738702,680.138590384889,2.19540343915282,29.1782002006862,592.767486624572,15.360436,44.8155,5175.2,4.37657,0.841841995716095,0.88
335,5,5,5,5,5,5,5,58.1,168.0,110.08,0,1,5,KP,True,11.185,1,spoc-s04-b03,SPOC/QLP,3.532822,3.44312,12.320677,11283.619423,13.474905,837.703371573046,1372.12069748536,88.35828,317.652,6153.0,4.34152,1.25,1.17
336,5,5,5,5,5,5,5,69.5,216.7,107.4,0,0,3,KP,True,12.3943,1,spoc-s01-s36-b0A-CPKP,SPOC/QLP,2.96264019750485,1.90967240797901,29.849943,27118.3262164584,12.6548900442134,269.882847633268,1033.74535362996,110.936714,281.742,5473.0,4.60845,0.718635022640228,0.97
337,5,5,5,5,5,5,5,34.2,124.7,44.56,2,0,2,EB,False,10.5683,1,qlp-s32-ffi,UNKNOWN,1.7560902,1.763,1.792944,1650.0,7.52118,1923.34,1460.137852442235,84.0,266.9,6249.0,4.28,1.29,1.1025655704054766
341,5,5,5,5,5,5,5,12.4,92.6,7.84,2,2,1,EB,False,9.6114,1,qlp,UNKNOWN,1.33679,1.488,0.760281,700.0,2.70732,1038.31,1581.0,23.0,109.991,5600.0,4.43748,0.98,1.0
342,5,5,5,5,5,5,5,1.4,6.0,1.34,1,10,1,PC,False,9.1536,1,qlp,UNKNOWN,6.7992776,1.58,0.228029,210.0,1.09621,30.7937,656.0,10.0,53.3027,4913.8,4.54,0.73,0.82
343,5,5,5,5,5,5,5,51.0,172.7,48.08,3,0,1,EB,False,10.0081,1,qlp-s30-ffi,QLP,1.42744,1.973,0.488691,450.0,7.86301,28512.6,3620.0,17.0,223.145,6000.2,4.36,1.33,1.27
344,1,5,5,1,4,4,4,5.1,75.8,5.94,6,8,5,PC,True,7.757,1,spoc,UNKNOWN,9.57307063556275,3.79496772778676,0.402676,370.809114135794,2.30530583129007,186.024825037477,941.916654084731,15.221101,62.7792,6101.0,4.38774,1.11671996116638,1.17
345,1,5,5,1,4,4,4,3.9,60.2,3.02,6,8,5,PC,True,7.757,2,spoc,SPOC,4.04041303554557,3.5274466075187,0.1557,143.394395972975,1.54737473957286,587.586177953902,1255.70505438771,10.687032,62.7792,6101.0,4.38774,1.11671996116638,1.17
346,5,5,5,5,5,5,5,165.4,308.4,317.0,2,10,1,EB,False,8.7929,1,qlp-s32-ffi,SPOC/QLP,1.1096992,2.097,0.673365,620.0,9.33715,122457.0,5211.0,45.0,460.728,8666.0,3.80083,3.13,2.26
347,5,5,5,5,5,5,5,138.5,196.5,317.0,0,3,3,KP,True,9.6757,1,spoc,UNKNOWN,3.66239178108442,3.76696919080192,13.386425,12253.6582522942,17.2805567237876,1645.98869579669,1624.52523376758,356.4687,246.69,6600.0,4.20892,1.48531997203827,1.54
348,5,5,5,5,5,5,5,796.9,1315.6,317.0,4,2,2,EB,False,9.15779,1,qlp-s31-ffi,UNKNOWN,1.82488,1.757,3.207655,2950.0,24.8366,3161.32,2088.0,72.0,115.124,5773.74,3.51,1.23,1.035
